feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41
1e-05,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,45600000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,10.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,5.0,10.0,0.0
1.067859,tcp,-,FIN,14.0,12.0,2034.0,678.0,254.0,252.0,14151.68066,4659.791016,4.0,4.0,82.143002,89.709094,4061.557594,122.443773,255.0,3392197394.0,3053000668.0,255.0,0.11682,0.080477,0.036343,145.0,57.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0
2.264373,tcp,smtp,FIN,20.0,20.0,3344.0,1642.0,62.0,252.0,11224.29883,5511.459473,7.0,8.0,119.177526,111.236422,5715.68773,131.470969,255.0,3879131545.0,2056294305.0,255.0,0.231492,0.150186,0.081306,167.0,82.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.205568,tcp,-,CON,6.0,2.0,998.0,86.0,62.0,252.0,32378.58008,1673.412231,2.0,1.0,41.1136,0.007,2355.350287,0.0,255.0,3620111878.0,3899365279.0,255.0,0.160306,0.104685,0.055621,166.0,43.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0
1.3e-05,udp,-,INT,2.0,0.0,2142.0,0.0,254.0,0.0,659076928.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,0.0,0.0,0.0,8.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,7.0,0.0
3e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,152000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,27.0,2.0,8.0,8.0,8.0,27.0,0.0,0.0,0.0,8.0,27.0,0.0
1.278927,tcp,-,FIN,14.0,8.0,7858.0,354.0,254.0,252.0,45644.51563,1939.12561,4.0,1.0,95.134075,169.432,6446.323199,329.893125,255.0,1638025024.0,3767869749.0,255.0,0.183759,0.092902,0.090857,561.0,44.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
1.013858,tcp,-,FIN,12.0,10.0,1250.0,842.0,254.0,252.0,9042.686523,5981.11377,3.0,2.0,92.168908,101.833336,4964.557033,163.012109,255.0,1911783297.0,1905990800.0,255.0,0.130022,0.064101,0.065921,104.0,84.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
2e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,228000000.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,36.0,2.0,36.0,36.0,21.0,36.0,0.0,0.0,0.0,37.0,36.0,0.0
6e-06,uti,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,133333328.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
0.951766,tcp,-,FIN,10.0,6.0,534.0,268.0,254.0,252.0,4043.010498,1882.815674,2.0,1.0,102.006889,173.309797,6171.631614,306.184969,255.0,3634814301.0,2186415320.0,255.0,0.153796,0.085209,0.068587,53.0,45.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0
3e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,152000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,33.0,2.0,35.0,33.0,17.0,33.0,0.0,0.0,0.0,33.0,33.0,0.0
1.367736,tcp,ssh,FIN,98.0,102.0,14408.0,17238.0,31.0,29.0,83413.75781,99837.98438,22.0,32.0,14.100371,13.534218,1069.724676,1047.98605,255.0,3288709327.0,3289031906.0,255.0,0.000799,0.000642,0.000157,147.0,169.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0
0.001125,udp,dns,CON,2.0,2.0,146.0,178.0,31.0,29.0,519111.125,632888.9375,0.0,0.0,0.001,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0
0.863183,tcp,-,FIN,14.0,14.0,784.0,764.0,254.0,252.0,6747.120605,6580.296387,4.0,4.0,66.398695,62.845461,4030.511666,89.536242,255.0,3699562350.0,1647102278.0,255.0,0.101286,0.045542,0.055744,56.0,55.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0
3e-06,isis,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,266666656.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,4.0,5.0,0.0
0.777629,tcp,-,FIN,10.0,10.0,608.0,646.0,254.0,252.0,5637.649902,5987.430664,2.0,3.0,86.387556,74.816219,4818.722791,111.972547,255.0,1113235870.0,446714405.0,255.0,0.153236,0.104279,0.048957,61.0,65.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0
0.236127,tcp,http,FIN,10.0,6.0,1302.0,268.0,254.0,252.0,39707.44531,7589.13623,2.0,1.0,23.112556,43.757,1202.71422,66.780602,255.0,2553116958.0,1780844944.0,255.0,0.067722,0.017341,0.050381,130.0,45.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2.322217,tcp,smtp,FIN,52.0,26.0,45591.0,2072.0,62.0,252.0,154042.4531,6865.853027,23.0,8.0,45.533666,89.512359,3497.342496,116.983125,255.0,3626622168.0,499277963.0,255.0,0.13887,0.083583,0.055287,877.0,80.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.223419,tcp,ftp-data,FIN,8.0,12.0,424.0,8824.0,31.0,29.0,13284.45703,289644.125,1.0,4.0,31.873142,20.266545,2160.900581,1718.829272,255.0,2383443204.0,341827076.0,255.0,0.000615,0.000484,0.000131,53.0,735.0,0.0,0.0,3.0,0.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,6.0,0.0
0.354063,tcp,-,CON,6.0,2.0,978.0,86.0,62.0,252.0,18414.80078,971.578491,2.0,1.0,70.8126,0.003,4529.679642,0.0,255.0,3065420128.0,2358096629.0,255.0,0.318338,0.177212,0.141126,163.0,43.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0
1e-06,il,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,800000000.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0
0.622748,tcp,unknown,null,10.0,8.0,564.0,354.0,254.0,252.0,6525.914062,3982.349121,2.0,1.0,69.194222,87.18857,5374.036673,138.782688,255.0,1658847068.0,1555904720.0,255.0,0.052364,0.007441,0.044923,56.0,44.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.419288,tcp,smtp,null,52.0,42.0,37372.0,3380.0,31.0,29.0,699357.0,62963.87891,18.0,8.0,8.540327,10.213415,738.237171,23.905805,255.0,2589545944.0,445160437.0,255.0,0.000658,0.000534,0.000124,719.0,80.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
23.268108,sctp,unknown,CON,250.0,24.0,248562.0,1652.0,254.0,60.0,85118.39063,544.608093,0.0,0.0,93.446219,306.675,128.423445,360.513219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.0,69.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
9e-06,null,unknown,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,24.0,2.0,14.0,13.0,13.0,24.0,0.0,0.0,0.0,14.0,24.0,0.0
26.390305,tcp,http,null,366.0,746.0,19514.0,1087890.0,31.0,29.0,5899.439453,329342.7813,2.0,370.0,72.301329,35.42249,7957.810634,5480.018195,255.0,115865186.0,117309482.0,255.0,0.000667,0.000542,0.000125,53.0,1458.0,1.0,524288.0,3.0,0.0,2.0,2.0,1.0,5.0,0.0,0.0,1.0,5.0,4.0,0.0
6e-06,null,unknown,null,2.0,0.0,114.0,0.0,254.0,0.0,76000000.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,15.0,2.0,13.0,13.0,13.0,15.0,0.0,0.0,0.0,13.0,15.0,0.0
0.005102,tcp,unknown,null,18.0,18.0,4560.0,2456.0,31.0,29.0,6753430.0,3637789.0,7.0,7.0,0.281765,0.265353,13.806346,0.341039,255.0,3010979312.0,864687153.0,255.0,0.000723,0.000587,0.000136,253.0,136.0,0.0,0.0,5.0,0.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,12.0,0.0
0.76146,tcp,unknown,null,16.0,12.0,5922.0,678.0,254.0,252.0,58330.05078,6534.814453,5.0,4.0,50.764,61.651816,2739.139456,86.318516,255.0,3837846544.0,818422476.0,255.0,0.123325,0.065547,0.057778,370.0,57.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0
0.613846,tcp,-,null,10.0,8.0,622.0,354.0,254.0,252.0,7298.247559,4040.101318,2.0,1.0,68.205111,71.748859,4402.276952,118.652445,255.0,2220782471.0,2138414918.0,255.0,0.129105,0.087339,0.041766,62.0,44.0,0.0,0.0,6.0,1.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,2.0,6.0,0.0
9e-06,null,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,51.0,2.0,41.0,41.0,21.0,51.0,0.0,0.0,0.0,41.0,51.0,0.0
0.001078,null,dns,CON,2.0,2.0,130.0,162.0,31.0,29.0,482374.7813,601113.1875,0.0,0.0,0.034,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0
1.092597,null,-,FIN,10.0,8.0,564.0,354.0,254.0,252.0,3719.578125,2269.821289,2.0,1.0,121.282444,142.144281,7844.870794,192.226812,255.0,1596240387.0,2991927283.0,255.0,0.259377,0.097584,0.161793,56.0,44.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
0.001002,null,unknown,CON,2.0,2.0,146.0,178.0,31.0,29.0,582834.375,710578.875,0.0,0.0,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
3.2e-05,udp,unknown,INT,2.0,0.0,168.0,0.0,254.0,0.0,21000000.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
1e-05,null,unknown,INT,2.0,0.0,114.0,0.0,254.0,0.0,45600000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,16.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,4.0,16.0,0.0
3e-06,udp,unknown,null,2.0,0.0,104.0,0.0,254.0,0.0,138666656.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,10.0,4.0,0.0
9e-06,udp,unknown,null,2.0,0.0,168.0,0.0,254.0,0.0,74666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.049117,null,unknown,null,10.0,12.0,528.0,8824.0,31.0,29.0,77529.16406,1317507.25,1.0,4.0,5.422111,4.418727,504.900222,440.914483,255.0,3528111563.0,1961057814.0,255.0,0.000626,0.000509,0.000117,53.0,735.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0
0.036128,udp,unknown,CON,4.0,4.0,520.0,304.0,31.0,29.0,86359.60938,50487.15625,0.0,0.0,6.353333,7.999333,8.972949,11.302866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,76.0,0.0,0.0,10.0,0.0,4.0,1.0,1.0,5.0,0.0,0.0,0.0,3.0,9.0,0.0
9e-06,null,unknown,null,2.0,0.0,200.0,0.0,254.0,0.0,88888888.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,3.0,4.0,0.0
0.516884,null,unknown,null,10.0,6.0,2516.0,268.0,254.0,252.0,35056.21875,3466.928467,2.0,0.0,8904.1676,14849.941,885594.5087,33036.2,255.0,1364067997.0,1784160699.0,255.0,0.149461,0.086734,0.062727,252.0,45.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0
0.753233,tcp,unknown,null,6.0,2.0,998.0,86.0,62.0,252.0,8836.575195,456.697998,2.0,1.0,150.6466,0.007,9699.318592,0.0,255.0,2304100198.0,2534601638.0,255.0,0.682241,0.501508,0.180733,166.0,43.0,0.0,0.0,5.0,3.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0
1.348026,tcp,unknown,null,58.0,14.0,68117.0,612.0,254.0,252.0,397280.1563,3376.789307,26.0,1.0,23.632157,97.176617,2337.310063,122.372359,255.0,1651217323.0,3473170793.0,255.0,0.164595,0.084727,0.079868,1174.0,44.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0
5e-06,null,-,INT,2.0,0.0,394.0,0.0,254.0,0.0,315200000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,10.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,6.0,4.0,0.0
2.067279,tcp,unknown,null,200.0,34.0,253852.0,1472.0,254.0,252.0,977451.0,5529.974121,97.0,1.0,10.366555,60.818758,1190.350255,71.173508,255.0,2087510829.0,386425358.0,255.0,0.117813,0.060256,0.057557,1269.0,43.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0
6e-06,null,unknown,INT,2.0,0.0,114.0,0.0,254.0,0.0,76000000.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,25.0,2.0,8.0,8.0,8.0,25.0,0.0,0.0,0.0,8.0,25.0,0.0
0.021612,null,unknown,FIN,36.0,38.0,2334.0,16290.0,31.0,29.0,840273.9375,5871553.0,7.0,12.0,0.607971,0.569811,43.143522,41.301383,255.0,3867661531.0,1722549114.0,255.0,0.00064,0.000518,0.000122,65.0,429.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0
1.250976,null,unknown,null,12.0,10.0,940.0,1182.0,62.0,252.0,5512.496094,6804.287598,2.0,2.0,113.725094,133.181781,7644.486432,184.608797,255.0,82226377.0,2225254787.0,255.0,0.120587,0.051584,0.069003,78.0,118.0,1.0,124.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
9e-06,unas,unknown,INT,2.0,0.0,200.0,0.0,254.0,0.0,88888888.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0
0.031561,null,unknown,FIN,122.0,126.0,7820.0,15736.0,31.0,29.0,1965970.75,3957289.25,30.0,32.0,0.278688,0.248888,17.024704,14.180478,255.0,3590566345.0,3591531283.0,255.0,0.000579,0.000447,0.000132,64.0,125.0,0.0,0.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0
5e-06,null,unknown,INT,2.0,0.0,114.0,0.0,254.0,0.0,91200000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,33.0,2.0,16.0,16.0,16.0,33.0,0.0,0.0,0.0,16.0,33.0,0.0
0.020745,null,-,null,16.0,18.0,1540.0,1644.0,31.0,29.0,556857.0625,598891.3125,4.0,4.0,1.3612,1.193706,80.819916,2.377109,255.0,4140007796.0,1998540706.0,255.0,0.000562,0.00045,0.000112,96.0,91.0,0.0,0.0,12.0,0.0,6.0,5.0,1.0,9.0,0.0,0.0,0.0,8.0,14.0,0.0
1.522522,null,-,FIN,18.0,12.0,9142.0,678.0,254.0,252.0,45372.08594,3268.261475,6.0,4.0,89.56012,128.042547,5977.714218,199.335781,255.0,2781106178.0,2017494913.0,255.0,0.156821,0.08233,0.074491,508.0,57.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
2.958401,null,unknown,null,158.0,40.0,185550.0,2476.0,62.0,252.0,498582.8438,6530.554688,76.0,8.0,18.843319,73.759,1842.264214,87.342484,255.0,427559923.0,1214578423.0,255.0,0.096627,0.054874,0.041753,1174.0,62.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
1.764875,null,unknown,null,6.0,2.0,998.0,86.0,62.0,252.0,3771.371826,194.914642,2.0,1.0,352.975,0.008,20348.79418,0.0,255.0,3111982197.0,2393982790.0,255.0,1.38919,0.579566,0.809624,166.0,43.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0
1e-06,null,-,null,2.0,0.0,200.0,0.0,254.0,0.0,800000000.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0
9e-06,null,unknown,null,2.0,0.0,200.0,0.0,254.0,0.0,88888888.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
0.848265,tcp,-,null,10.0,6.0,534.0,268.0,254.0,252.0,4536.318359,2112.547363,2.0,1.0,94.251667,141.885797,4746.666117,244.435781,255.0,4253943303.0,4095175814.0,255.0,0.246776,0.138207,0.108569,53.0,45.0,0.0,0.0,8.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0
1.120877,tcp,unknown,null,14.0,12.0,810.0,682.0,254.0,252.0,5374.362793,4467.929688,4.0,4.0,86.211772,96.30882,4829.809768,137.323266,255.0,1862004569.0,3533943510.0,255.0,0.119256,0.061474,0.057782,58.0,57.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0
3e-06,udp,unknown,null,2.0,0.0,1380.0,0.0,254.0,0.0,1839999872.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,31.0,2.0,9.0,8.0,1.0,32.0,0.0,0.0,0.0,9.0,31.0,0.0
3e-06,null,dns,null,2.0,0.0,114.0,0.0,254.0,0.0,152000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,19.0,2.0,16.0,14.0,14.0,19.0,0.0,0.0,0.0,14.0,19.0,0.0
7.021411,tcp,unknown,null,24.0,22.0,1264.0,1660.0,62.0,252.0,1380.919067,1805.904785,7.0,9.0,305.278747,326.858844,21118.49459,716.21725,255.0,418929278.0,315065170.0,255.0,0.279429,0.157022,0.122407,53.0,75.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0
0.041748,tcp,unknown,null,42.0,42.0,2646.0,23508.0,31.0,29.0,494969.8438,4397624.0,7.0,14.0,1.03515,1.004463,76.362964,2.128195,255.0,3500970017.0,1374547234.0,255.0,0.000694,0.000561,0.000133,63.0,560.0,0.0,0.0,6.0,0.0,5.0,1.0,1.0,5.0,0.0,0.0,0.0,6.0,13.0,0.0
0.0,null,unknown,INT,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0
3e-06,isis,unknown,INT,2.0,0.0,200.0,0.0,254.0,0.0,266666656.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,13.0,2.0,7.0,6.0,6.0,7.0,0.0,0.0,0.0,10.0,11.0,0.0
2e-06,null,-,null,2.0,0.0,200.0,0.0,254.0,0.0,400000000.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0
1.589599,null,-,null,10.0,8.0,564.0,354.0,254.0,252.0,2556.619629,1560.141846,2.0,1.0,175.002111,206.977,12675.92674,320.244594,255.0,260456881.0,2642840765.0,255.0,0.193593,0.140751,0.052842,56.0,44.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
2.485928,tcp,unknown,FIN,26.0,58.0,1234.0,54398.0,62.0,252.0,3819.901367,172043.5938,7.0,27.0,99.395358,42.500578,4846.025906,3202.475687,255.0,2997466969.0,3138092577.0,255.0,0.14381,0.063388,0.080422,47.0,938.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.476664,null,unknown,null,26.0,78.0,1336.0,85814.0,62.0,252.0,6961.638184,458948.0313,6.0,37.0,59.06656,18.676572,3335.314223,1918.101971,255.0,756231289.0,3069429444.0,255.0,0.074967,0.037861,0.037106,51.0,1100.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
9e-06,null,unknown,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,40.0,2.0,29.0,29.0,16.0,40.0,0.0,0.0,0.0,29.0,40.0,0.0
0.71323,null,-,null,12.0,6.0,3678.0,268.0,254.0,252.0,37822.30078,2512.513428,3.0,1.0,60.960183,112.944797,3580.978232,177.105687,255.0,3611004451.0,2919992070.0,255.0,0.220057,0.148497,0.07156,307.0,45.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0
4e-06,udp,dns,null,2.0,0.0,114.0,0.0,254.0,0.0,114000000.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,7.0,2.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,5.0,7.0,0.0
0.005047,null,unknown,null,18.0,18.0,3672.0,2456.0,31.0,29.0,5497127.0,3677432.25,7.0,7.0,0.278059,0.261765,13.691643,0.34376,255.0,1912999751.0,1916295320.0,255.0,0.000766,0.000592,0.000174,204.0,136.0,0.0,0.0,9.0,0.0,6.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,10.0,0.0
1.70506,null,-,null,10.0,8.0,962.0,354.0,254.0,252.0,4063.200195,1454.494263,2.0,1.0,186.924889,235.564,11762.12789,352.389969,255.0,1401187145.0,2664117129.0,255.0,0.104943,0.056104,0.048839,96.0,44.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
2.242256,tcp,smtp,null,106.0,34.0,115701.0,2412.0,62.0,252.0,408909.625,8355.870117,50.0,8.0,21.354819,66.103875,2311.506618,102.263344,255.0,897246476.0,3530708774.0,255.0,0.069293,0.051683,0.01761,1092.0,71.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.001096,udp,unknown,CON,2.0,2.0,146.0,178.0,31.0,29.0,532846.75,649635.0625,0.0,0.0,0.008,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0
8e-06,udp,dns,null,2.0,0.0,114.0,0.0,254.0,0.0,57000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,14.0,2.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,14.0,14.0,0.0
