feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,label
1,12.585329,2,9,1535.240695,3,4,3,2,0,1,0,59.145098,1,1,0,2,1.0,0,1,1
3,7.001382,4,3,1598.245592,3,3,0,2,0,2,0,29.243239,1,1,1,2,2.0,0,1,0
1,23.939646,2,1,2244.832491,0,2,2,1,0,1,0,33.858649,1,1,0,2,1.0,0,1,0
1,7.840301,4,3,1679.424472,0,2,2,2,0,0,0,35.904821,1,0,0,2,1.0,1,1,0
1,43.179217,2,4,3360.993131,0,4,0,2,0,3,0,36.45602,1,1,0,2,1.0,0,0,0
1,12.14503,0,4,2073.604807,0,0,2,2,1,3,0,24.693963,0,1,1,2,2.0,0,1,0
1,18.357987,2,1,1468.834749,0,4,3,2,0,0,0,36.651999,1,1,0,2,1.0,1,1,1
1,23.760738,2,0,10698.560945,1,2,3,2,0,1,1,33.508403,1,1,0,1,1.0,0,1,1
0,8.476222,2,3,1127.562829,0,3,0,2,0,0,1,37.602834,1,1,1,2,2.0,1,1,0
1,12.605503,2,3,825.011179,1,0,0,1,0,3,1,25.248698,1,1,0,3,1.0,1,1,1
3,21.437527,4,3,3979.863359,4,2,3,2,0,1,0,24.459354,1,1,1,2,2.0,1,1,0
0,41.304608,2,4,6004.639787,0,2,1,1,1,1,3,23.291777,1,2,1,2,1.0,1,1,0
3,5.04905,4,1,2017.405333,4,3,1,1,0,2,2,26.866045,1,1,0,1,1.0,1,1,0
0,9.075268,2,0,1479.332105,0,2,3,3,0,2,2,23.509804,0,1,0,2,1.0,0,1,0
3,16.221025,2,4,914.680902,0,3,1,2,0,1,2,48.751463,1,1,0,3,2.0,1,1,0
0,11.889104,2,3,1002.78715,0,3,1,1,0,1,2,21.829477,1,0,1,1,1.0,0,1,0
1,7.552979,2,0,1514.160516,0,0,0,1,0,3,1,65.447248,1,1,0,3,1.0,1,1,0
3,17.278851,4,10,1427.343327,4,1,3,3,0,1,0,23.344714,1,1,0,2,1.0,1,1,0
0,11.832864,2,1,1246.457202,0,4,3,2,0,3,0,33.074903,1,1,0,2,1.0,1,1,0
3,42.792037,2,0,1796.819506,0,4,3,2,0,3,3,52.776025,1,2,1,2,1.0,1,1,0
0,17.9028,2,10,2849.563289,0,3,1,1,0,1,2,53.99832,1,1,2,2,1.0,0,1,0
3,50.920014,4,1,9268.713492,3,3,0,1,0,2,1,29.466549,1,0,1,3,1.0,1,1,1
0,49.588045,4,10,9675.683236,0,1,1,2,0,2,2,54.041817,0,1,1,2,1.0,1,1,1
3,7.840094,4,3,1362.546112,2,3,1,2,0,2,2,24.659566,1,1,1,2,1.0,0,1,0
3,17.396231,2,4,4390.442984,0,2,1,2,0,1,1,27.487401,1,1,0,2,2.0,1,1,0
0,12.181311,4,0,870.660403,4,1,3,3,0,3,3,30.585346,1,2,1,1,1.0,1,1,0
1,23.784515,2,10,1571.602075,0,1,3,2,0,3,1,24.335131,1,0,0,2,1.0,1,1,0
3,14.942364,2,10,1823.444973,4,2,1,0,0,3,0,62.359084,1,1,0,2,1.0,0,1,1
3,18.812116,2,4,2090.208881,4,2,2,2,0,0,1,36.667665,1,1,0,2,1.0,0,1,0
3,16.616693,0,4,2184.539843,1,4,1,2,0,3,2,40.175049,1,1,1,2,1.0,0,1,0
3,18.579052,4,4,2452.20784,4,3,3,3,0,1,0,28.880753,1,1,1,3,1.0,1,1,0
1,9.048459,4,1,961.923811,0,2,3,2,0,0,1,39.570841,1,0,1,1,1.0,1,1,0
3,10.651925,2,2,1369.895267,0,3,3,1,0,2,1,33.57468,1,1,0,3,1.0,1,1,0
3,24.854241,2,4,6732.229474,0,4,0,0,0,3,1,27.153205,1,1,0,3,1.0,1,1,0
0,11.826813,4,4,1487.899324,1,1,1,1,0,3,1,28.809943,1,1,0,2,1.0,0,1,1
1,9.486644,2,1,2060.902731,1,1,3,1,0,3,2,29.591201,1,1,0,1,1.0,0,1,0
3,12.195184,2,4,469.291145,2,3,3,3,0,2,0,24.806428,1,1,0,1,1.0,1,1,0
2,47.313653,4,4,4715.175484,0,1,2,4,0,1,2,26.712492,1,0,0,1,1.0,0,1,1
1,23.785834,2,0,8301.661561,1,4,2,2,0,3,3,39.010642,1,1,0,1,2.0,1,1,0
1,7.479525,2,0,861.10844,4,4,3,2,0,3,1,60.83695,1,1,0,3,1.0,1,1,0
3,12.060565,4,0,1110.636244,0,4,2,2,0,1,0,35.327421,1,1,0,2,1.0,1,1,0
3,7.362638,1,0,11086.730016,3,2,0,2,0,3,3,27.900442,0,1,0,2,1.0,1,1,1
2,57.158116,2,4,7833.166239,2,2,2,2,0,3,1,32.449356,1,0,0,2,1.0,1,1,1
3,8.422509,2,4,1499.069374,3,2,0,2,0,1,3,27.216347,1,2,0,1,1.0,0,1,0
0,24.081097,2,3,3698.308685,4,3,2,2,1,3,1,59.869781,1,1,0,2,2.0,1,1,0
1,16.290069,2,3,2235.641729,0,2,2,2,0,1,2,33.256779,1,1,0,1,1.0,0,1,0
1,24.653947,4,4,8646.977997,1,4,1,1,0,3,0,59.779215,1,0,2,2,1.0,1,1,1
3,12.080491,2,0,3527.997446,0,3,1,2,0,2,0,40.717018,1,1,0,2,1.0,0,0,0
1,12.135152,2,4,9270.778293,0,1,3,3,0,1,2,24.230732,1,1,0,1,2.0,0,1,1
3,37.569523,2,5,14016.493652,0,2,0,1,0,3,3,23.877089,1,2,0,2,1.0,0,1,0
1,18.055627,2,1,1111.560934,0,0,3,2,0,3,2,46.851622,0,1,0,2,1.0,0,1,1
0,25.221873,1,4,3585.545879,0,2,2,1,0,3,3,25.950324,1,2,0,2,1.0,0,1,0
3,34.617231,2,4,6705.144011,4,1,3,1,0,3,1,33.241241,1,1,2,2,1.0,1,0,0
0,32.916184,4,1,4067.495233,0,4,2,1,0,3,1,32.601669,1,0,0,2,1.0,0,1,0
1,7.906501,2,0,835.631007,4,4,3,2,0,1,0,36.007089,0,0,0,3,2.0,1,1,0
0,23.936399,2,9,1610.894173,2,1,3,2,0,1,1,61.570257,1,1,0,2,1.0,1,1,0
3,6.376858,2,4,2030.398202,4,4,0,2,0,3,2,46.237674,1,1,0,2,1.0,0,1,0
1,8.356833,2,4,4048.942465,0,4,0,2,0,3,0,35.387986,0,1,0,2,1.0,0,1,0
1,18.004258,2,10,7112.794959,1,4,0,3,0,1,1,36.549717,1,1,0,2,1.0,0,1,0
0,10.024789,2,0,1668.237691,0,3,2,1,0,3,0,21.754425,0,0,0,2,1.0,1,1,0
2,16.141912,2,3,1449.523235,4,4,2,2,0,1,0,59.461247,1,1,0,1,1.0,0,1,0
1,11.854679,2,4,4009.616833,0,2,1,2,0,1,1,23.345087,1,1,0,2,1.0,0,1,0
1,8.560972,2,0,3975.343762,0,0,0,2,2,0,2,30.381972,1,1,0,3,2.0,1,1,0
3,34.391238,2,10,4445.334259,3,1,1,2,0,0,2,38.929099,1,1,0,2,1.0,0,1,1
0,19.975353,2,3,9374.853884,0,2,0,0,0,1,2,21.051162,1,1,0,2,1.0,1,1,0
3,12.407677,2,10,1473.904445,4,2,3,1,0,1,0,32.982834,1,1,0,2,1.0,1,1,0
3,20.218994,2,0,4474.926718,4,2,1,2,0,1,3,33.634631,1,2,0,1,1.0,0,1,0
1,7.795066,2,4,744.805424,0,1,3,3,0,1,1,38.489163,1,1,0,1,1.0,0,1,0
3,11.609568,2,10,851.967336,4,1,3,3,1,0,1,33.787729,1,0,0,2,1.0,0,1,0
1,36.720577,2,0,2951.796028,1,2,3,1,0,1,2,28.346272,1,0,0,2,1.0,0,1,0
3,45.896976,2,4,9402.580943,0,4,3,2,2,2,1,57.708352,1,1,0,2,2.0,1,1,1
0,24.548171,0,3,3638.967715,0,3,2,1,0,3,0,21.500406,1,0,0,1,1.0,1,1,0
3,8.893641,2,0,11853.969549,4,2,0,2,0,1,3,23.28775,1,2,0,2,1.0,0,1,1
1,12.023501,2,0,3367.899152,0,2,0,2,0,1,2,31.817354,1,1,0,2,1.0,1,1,0
3,16.829679,4,0,685.236475,0,4,3,1,0,3,1,43.804933,1,1,1,2,1.0,1,1,0
3,49.576382,2,0,2017.633442,4,2,3,2,0,0,2,26.79117,0,1,0,2,1.0,1,1,1
3,16.813825,4,10,786.60459,4,2,3,2,0,1,0,42.998885,1,0,1,3,1.0,1,1,0
3,28.990048,4,10,3264.209516,4,2,1,2,0,1,3,34.989068,1,2,1,2,1.0,0,1,0
3,4.929167,2,0,1575.326728,0,2,1,2,0,3,1,64.669912,1,1,0,2,2.0,0,1,1
1,24.125942,3,0,1375.492451,0,3,2,2,0,1,2,44.737707,1,1,1,2,1.0,0,1,0
3,5.305445,1,0,1215.437053,0,1,3,2,0,0,0,35.399011,1,1,0,2,2.0,1,1,0
0,22.654961,1,0,3631.395766,0,1,3,2,0,1,1,23.757677,0,0,0,2,2.0,1,1,0
3,11.66692,2,4,1735.441856,4,4,2,1,0,3,2,60.535086,1,1,0,2,1.0,1,1,0
1,7.955731,2,1,2544.152272,0,2,2,2,0,3,2,32.958501,1,0,0,1,1.0,0,0,0
0,23.706444,3,4,4016.748728,0,3,2,1,1,3,1,24.525439,1,1,1,1,1.0,0,1,0
0,40.643117,3,3,1387.353462,0,2,3,1,0,3,0,26.977098,1,1,1,2,1.0,0,1,0
0,7.520966,3,10,1299.403533,2,4,3,2,0,3,1,26.848957,1,0,1,1,1.0,1,1,0
1,40.069807,2,4,10124.455239,1,2,3,1,1,0,2,27.986052,0,1,0,2,1.0,1,1,1
3,24.64799,3,10,4272.920699,0,0,3,3,0,3,0,38.600092,1,0,1,0,1.0,0,1,1
3,25.165949,4,1,12614.689914,4,2,3,1,0,3,2,27.31756,1,1,1,2,1.0,1,1,0
3,8.534016,2,0,2175.579014,0,2,1,1,0,2,2,22.893518,1,1,0,2,1.0,1,1,0
0,13.51237,2,3,1217.62994,0,3,3,2,0,3,0,39.864772,1,0,0,1,1.0,1,1,1
0,48.445867,4,7,10259.931832,4,3,1,2,0,0,2,54.021349,1,1,0,2,2.0,0,1,1
3,11.649691,2,4,1599.71241,0,2,3,3,0,0,2,67.324528,1,1,1,2,1.0,1,1,0
0,33.047984,2,0,6066.856061,0,0,3,1,0,3,2,43.083826,1,1,0,0,1.0,0,1,0
0,12.025258,2,10,656.885095,4,4,3,1,0,2,1,41.886847,2,1,1,2,1.0,0,1,0
3,35.502845,2,10,3174.32641,4,4,3,1,0,3,1,42.824566,2,1,0,2,1.0,1,1,0
3,12.031349,4,3,596.136512,0,4,0,2,0,3,0,33.643364,1,1,2,2,1.0,0,1,0
1,18.222499,3,1,1498.413335,0,4,2,1,0,3,1,57.37039,2,0,1,2,1.0,0,1,0
3,12.241792,4,4,2318.745757,4,4,1,2,0,3,2,33.568459,1,1,1,2,1.0,0,1,0
1,11.485551,4,7,1060.640299,0,2,3,3,0,1,0,29.847038,1,1,0,2,1.0,1,1,1
3,29.458186,2,4,5535.226674,0,0,1,2,0,3,3,39.34276,1,2,0,2,2.0,1,1,0
3,11.840214,3,6,1378.162197,3,3,0,1,0,2,1,60.374278,1,1,1,2,1.0,0,1,0
0,6.636904,2,0,1746.584722,0,2,2,1,0,3,0,29.179261,1,1,0,2,1.0,0,1,0
3,20.931875,2,0,511.191611,0,3,0,2,0,2,0,22.427662,1,1,0,2,1.0,0,1,1
1,22.265736,2,0,1184.208682,0,3,3,0,0,3,2,51.76953,0,1,0,2,2.0,1,1,0
0,43.031605,3,10,8096.27659,0,4,2,2,0,1,2,20.629968,1,0,0,2,2.0,0,1,1
0,29.791533,4,4,3474.709149,4,2,3,3,0,1,2,25.438807,1,1,1,2,1.0,1,1,1
2,18.939381,4,10,2401.841122,2,1,1,0,0,1,2,30.890152,1,1,0,2,1.0,1,1,0
1,15.889607,4,7,4164.340184,0,4,1,2,2,3,3,59.30733,1,1,1,1,1.0,0,1,1
3,8.792614,1,3,1822.175952,0,2,0,2,0,3,2,36.785605,0,1,0,2,2.0,1,1,0
3,24.579926,2,4,15170.615173,0,4,1,2,0,2,2,35.766164,1,1,1,2,1.0,1,1,0
1,12.28344,2,0,1309.229263,0,1,1,0,0,1,2,21.420406,1,1,0,3,1.0,1,1,1
1,39.910909,4,3,3030.911474,4,2,1,2,0,2,0,28.005709,1,1,0,3,2.0,1,1,0
3,24.468904,2,0,2156.021708,0,4,3,1,0,1,0,44.773999,1,1,0,2,1.0,0,1,0
3,12.47974,2,4,1217.681025,3,3,3,2,0,0,2,32.515139,1,1,0,2,1.0,1,1,0
3,24.593266,3,3,2974.410313,1,3,2,1,0,2,3,37.224007,1,2,1,2,1.0,1,1,0
1,23.160197,3,3,9333.238359,0,3,2,2,0,1,1,34.389146,1,1,1,2,1.0,1,1,1
0,16.551327,1,4,1583.213799,0,2,0,1,0,3,2,27.911926,1,1,0,1,1.0,0,1,0
3,50.264427,2,3,5693.432151,0,1,3,1,0,0,3,23.905447,1,2,0,2,1.0,0,1,0
1,24.587724,4,4,1372.634022,0,1,3,2,0,3,3,27.57208,0,1,1,2,1.0,1,1,0
1,13.028788,4,3,2051.157844,4,1,1,2,0,0,0,24.937473,1,0,1,2,2.0,1,1,1
3,7.615697,3,4,694.075682,0,2,0,1,0,1,0,31.642373,2,1,1,1,1.0,0,1,0
0,12.063302,2,0,862.114234,0,2,1,1,0,1,0,22.032896,1,1,0,2,1.0,0,1,0
0,24.897524,3,4,2374.522388,0,4,1,0,0,2,1,52.342825,1,0,1,2,1.0,0,1,0
3,24.429297,2,4,3796.826718,0,2,2,2,0,2,0,32.381586,1,1,0,2,1.0,0,1,0
1,11.733968,4,0,918.550151,0,0,3,2,0,0,0,48.304461,1,1,1,2,1.0,1,1,0
3,15.796913,2,0,829.754716,0,4,3,1,0,1,0,42.874806,1,1,0,2,1.0,0,1,0
2,9.25403,4,4,1679.10373,0,1,3,2,1,3,2,25.361851,1,1,2,1,1.0,0,1,0
0,24.862181,2,4,2631.817845,0,3,3,1,0,2,2,28.309606,0,1,0,2,1.0,0,1,1
0,22.592756,2,2,1643.98671,0,1,3,2,0,1,1,31.52826,1,1,2,2,2.0,0,1,0
3,24.384727,2,0,4205.186894,0,2,3,1,0,1,2,24.4641,1,1,0,2,1.0,0,1,0
0,11.982401,4,0,1213.409538,0,2,3,2,0,1,0,21.13807,1,1,0,2,1.0,0,1,1
0,22.032811,3,4,1716.941888,0,4,3,3,0,2,2,31.646149,1,0,1,3,1.0,1,1,0
1,18.363302,2,3,2219.051199,3,2,3,2,0,3,2,27.481446,1,1,0,2,1.0,0,1,0
3,4.099736,4,4,1452.432152,4,2,3,2,0,1,0,38.378112,0,1,1,2,1.0,1,1,0
1,18.441081,4,1,4199.069372,0,3,2,2,0,2,2,41.021389,1,1,0,2,1.0,0,1,0
0,16.916307,2,3,11238.099931,0,2,1,2,0,1,3,33.94819,0,2,0,1,1.0,0,1,1
0,12.078341,0,0,2877.889413,0,2,2,2,0,1,0,39.449747,1,0,0,3,1.0,1,1,0
3,5.813946,2,10,1263.500618,0,2,3,2,0,1,0,25.901352,1,1,0,2,1.0,0,0,0
1,24.438983,4,0,9784.434839,0,1,3,1,0,0,2,24.613885,1,1,0,2,1.0,1,1,1
0,43.207569,4,1,13421.308658,0,4,1,1,0,1,1,52.124618,1,0,1,1,1.0,0,1,1
0,6.171996,3,3,1578.879536,0,2,2,2,0,2,0,38.467573,0,1,0,2,2.0,0,1,0
1,18.14035,3,4,2469.574395,0,2,3,0,0,3,2,40.942865,0,1,1,1,1.0,0,0,0
0,24.279536,3,4,984.027681,0,2,3,2,0,3,1,53.799228,1,1,1,1,1.0,0,1,0
3,8.806516,2,7,1725.14769,4,4,2,2,0,3,2,28.568926,1,1,0,1,2.0,0,1,0
2,3.962419,2,0,1080.568039,0,3,3,1,0,2,0,37.718928,1,1,0,1,1.0,1,1,0
0,49.482181,3,0,9236.76684,0,2,3,2,0,3,2,32.780971,1,1,0,2,1.0,1,1,1
1,9.06432,2,3,3621.15369,0,2,2,2,0,1,1,37.987168,1,1,0,2,2.0,0,1,1
3,8.835814,2,0,848.965119,1,3,3,2,0,3,0,42.003328,1,1,0,1,1.0,1,1,0
3,40.340189,2,3,8075.023488,0,2,3,2,1,1,3,29.127125,1,2,0,2,1.0,1,1,0
1,3.216762,4,2,2741.928566,0,3,0,3,0,1,0,29.374717,1,1,0,1,1.0,0,1,0
3,25.867588,2,9,2387.151028,4,2,3,2,0,1,0,57.990544,1,1,0,2,1.0,1,1,1
3,24.637494,2,1,5088.348725,4,3,3,1,0,1,2,20.107648,1,1,0,1,1.0,0,1,0
3,12.002355,2,10,3427.812257,0,2,2,2,0,1,2,34.639035,1,1,0,1,1.0,0,1,0
1,39.357746,2,4,6827.985726,1,1,3,2,1,3,1,25.87197,1,0,0,2,1.0,0,1,1
0,16.507644,4,5,1677.203302,1,2,3,2,0,0,1,27.106139,1,1,2,2,1.0,1,1,0
3,7.921155,2,10,508.15664,0,2,2,2,0,0,1,31.954006,0,0,0,2,1.0,0,1,0
1,17.61802,4,4,3890.671081,3,2,1,3,0,2,2,20.848099,1,1,1,2,1.0,0,1,0
3,20.160301,2,4,1659.718738,4,2,3,2,0,3,2,22.708668,1,1,0,1,1.0,0,1,0
2,16.318592,3,3,1541.777907,1,1,2,2,0,0,0,55.942679,1,1,1,2,1.0,0,1,0
3,12.293239,3,3,1612.484205,3,2,2,2,0,3,1,22.383395,1,0,1,2,2.0,1,1,0
1,6.829637,2,7,3982.589057,4,2,0,2,0,2,0,28.493738,1,0,0,1,1.0,0,1,0
3,16.153096,4,3,512.742979,2,2,2,2,0,1,1,35.00176,1,1,1,2,2.0,1,1,0
3,24.158594,2,4,624.639674,0,2,3,2,0,1,1,39.939609,1,1,0,2,1.0,1,1,0
3,11.984949,4,3,788.54179,0,3,0,0,0,2,2,34.805042,2,1,0,3,1.0,0,1,0
0,46.044769,2,0,3244.639421,0,1,3,1,0,2,2,23.206335,1,1,0,3,1.0,1,1,1
1,38.766092,2,4,6884.446967,0,4,1,3,0,3,1,38.428632,1,1,0,2,1.0,1,1,1
3,14.210185,2,4,1671.26865,0,2,2,2,0,1,0,30.32824,1,1,0,2,1.0,0,1,0
1,24.040749,3,4,2435.571925,0,3,3,2,0,3,0,29.580585,2,1,0,2,1.0,0,1,0
1,11.595905,2,6,245.399113,0,3,1,1,0,2,0,32.0961,1,1,0,1,1.0,0,1,0
1,23.561348,4,4,6128.828234,0,2,1,2,0,3,3,22.992014,1,2,1,1,1.0,0,1,0
0,16.790426,2,3,965.647376,0,2,3,1,2,1,0,40.853338,1,0,1,2,1.0,0,1,1
0,12.290593,1,0,3716.242613,0,1,2,1,0,1,2,33.985949,1,0,0,1,1.0,0,1,0
0,25.456162,2,10,7112.346372,0,2,2,2,0,2,2,41.299897,1,1,0,3,2.0,1,1,0
1,11.155308,2,1,1213.58491,4,2,3,3,0,1,1,23.988072,0,1,0,2,1.0,1,1,1
3,48.234197,2,10,4857.252149,0,2,1,3,0,0,1,38.277662,1,1,0,1,2.0,0,1,1
3,22.741321,4,4,2474.771941,3,2,3,2,0,2,2,26.56544,1,1,1,1,1.0,0,1,0
3,24.61362,2,4,3444.333035,4,2,1,3,0,0,2,53.552019,1,1,0,1,1.0,0,1,0
3,35.593553,2,7,6861.924011,1,4,1,1,0,3,2,50.40109,1,1,0,2,1.0,0,1,1
3,43.673654,1,5,3079.32202,3,4,1,3,0,3,0,25.472929,2,1,0,2,1.0,0,1,0
3,6.514917,4,4,1078.395544,0,1,2,1,2,0,0,25.780688,1,1,1,1,1.0,0,1,0
1,18.761408,2,4,1850.767836,0,4,2,2,0,1,2,43.975582,1,1,0,2,1.0,1,1,1
0,11.599117,2,10,970.996373,0,1,3,1,0,3,2,32.759169,0,1,0,2,1.0,0,1,1
3,5.175399,4,0,1602.306019,4,2,0,1,0,3,2,22.814142,1,1,1,2,1.0,1,1,0
0,23.206444,3,3,2401.095616,0,4,2,2,0,3,3,27.539713,1,2,0,3,1.0,1,1,0
2,7.340377,4,4,1601.575436,0,4,3,1,0,3,1,36.33268,1,1,0,2,1.0,0,1,0
0,6.785955,4,0,2892.64754,0,2,0,2,0,0,1,32.05014,1,1,1,2,2.0,0,1,0
0,11.164947,2,4,1269.494136,0,4,0,1,0,3,2,28.135295,1,1,0,2,1.0,1,1,0
1,19.042138,4,0,1491.972915,1,1,3,2,0,1,0,28.974505,0,1,0,1,1.0,0,1,0
3,7.302367,4,8,3898.853699,0,2,0,2,0,0,0,23.705689,1,1,0,2,2.0,0,0,0
1,25.283126,3,4,2050.026647,2,2,3,1,2,3,0,22.268321,1,1,1,1,1.0,0,1,1
3,17.148215,2,1,732.48507,0,3,3,1,0,2,3,66.083976,1,2,0,2,1.0,1,1,0
3,23.652849,2,3,4032.309472,0,2,3,2,0,1,1,52.21548,1,1,0,2,1.0,0,0,0
0,12.099906,2,4,3435.650583,0,4,1,0,1,3,1,28.003049,1,1,0,2,1.0,0,1,0
1,17.193427,4,0,3831.303165,0,2,1,2,0,1,2,28.141574,1,0,1,2,1.0,1,1,0
1,17.607969,2,9,2946.454091,0,4,1,2,0,1,2,32.604429,0,1,0,1,1.0,0,1,0
0,16.486848,4,0,993.495865,0,1,3,2,0,2,0,27.477029,2,1,1,2,1.0,0,1,0
1,11.876024,2,0,3499.542806,0,2,0,1,0,1,0,29.819035,1,0,0,2,2.0,0,1,0
0,11.712738,2,0,2124.913665,4,3,3,2,1,1,2,23.051476,1,0,0,1,1.0,0,1,0
1,44.178368,2,5,9814.83608,1,2,3,2,0,1,1,38.475403,1,1,0,2,1.0,1,1,0
0,48.074209,2,3,15349.967715,0,2,1,3,0,2,2,22.53359,0,1,0,2,1.0,0,1,0
0,36.147159,2,0,2221.997012,0,4,3,1,0,1,2,56.432068,1,1,0,2,1.0,0,1,1
1,8.757376,2,7,1674.900721,0,1,2,2,0,1,2,42.198482,1,1,1,1,1.0,0,1,0
0,17.763785,2,4,2150.195726,0,1,3,2,0,2,0,20.58498,0,1,1,2,1.0,0,1,0
3,10.004778,2,3,787.745779,0,2,2,2,0,1,1,30.974194,1,1,1,2,1.0,0,0,1
3,5.322932,2,0,3126.490522,4,4,1,3,0,3,2,48.476537,1,1,3,2,1.0,1,1,0
0,40.885714,2,0,2701.127849,3,4,3,1,0,3,0,70.732987,1,1,0,2,1.0,0,1,0
3,8.086222,3,7,2804.372516,0,4,1,0,0,3,2,27.444186,1,1,0,2,2.0,1,1,0
1,22.664125,2,4,1129.783529,1,3,3,2,0,3,2,27.418076,1,1,0,3,1.0,1,1,1
0,25.711074,2,10,3542.223816,0,0,0,2,0,0,2,27.821056,0,1,0,3,1.0,1,1,0
0,17.41181,2,1,1175.271803,3,2,3,3,0,0,0,26.070485,0,1,0,2,1.0,1,1,0
0,24.499506,2,10,4244.477644,0,2,3,3,0,2,2,28.270522,1,1,0,2,1.0,1,1,0
0,8.318601,2,3,6505.487561,0,2,1,1,0,2,1,32.463079,1,1,0,1,2.0,1,1,0
1,6.538034,2,3,2122.560449,0,1,0,2,0,3,3,28.787379,1,2,1,2,1.0,0,1,0
0,23.882559,1,4,1991.760603,0,4,3,0,2,1,1,31.786816,0,1,0,2,1.0,0,1,0
0,22.859118,2,10,1527.923196,0,1,1,2,0,0,2,31.208642,1,1,1,2,1.0,0,1,0
1,46.425023,3,6,4962.780405,4,4,3,3,0,3,3,31.10632,0,2,1,3,1.0,1,1,1
2,23.492874,4,0,2977.671101,0,2,2,2,0,1,2,24.567981,1,1,1,2,2.0,1,1,0
3,37.111282,3,10,8172.74521,0,2,0,2,2,1,3,32.363539,1,1,1,1,1.0,0,1,0
1,49.261867,3,0,4274.384212,0,4,3,2,0,3,2,31.993115,1,0,3,2,1.0,1,1,0
1,40.48365,4,0,12733.902445,0,2,2,2,0,1,1,22.803395,1,1,1,0,2.0,1,1,1
3,12.572445,4,3,924.679381,0,2,1,1,0,1,1,28.300335,1,1,1,1,1.0,0,1,0
2,7.924884,4,10,2031.463227,1,1,0,2,0,0,0,38.362591,1,1,1,1,1.0,0,1,1
2,8.435595,3,1,1596.521449,0,0,2,1,0,3,0,47.603277,1,1,0,2,1.0,0,1,0
0,16.026277,4,1,1546.543973,2,4,3,2,0,3,3,59.422442,1,2,1,1,2.0,0,1,0
3,23.234702,4,10,2513.017193,3,3,3,1,0,3,0,35.555694,1,1,1,2,1.0,1,0,0
1,11.603598,2,4,537.921609,0,2,3,2,0,1,0,28.264488,1,1,0,2,1.0,1,1,0
3,57.662363,2,3,2355.727046,4,2,3,1,0,1,2,26.081169,1,1,0,2,1.0,0,1,1
1,36.601152,2,4,12136.012771,1,2,1,2,0,3,3,57.320043,1,2,0,2,1.0,0,1,0
1,16.762859,4,4,1269.407014,0,4,3,2,0,3,0,38.613075,1,1,1,2,1.0,0,0,0
1,10.768738,2,4,12096.048333,0,2,0,1,2,3,0,32.797616,1,1,0,2,1.0,0,1,1
0,45.711051,2,0,6195.416751,4,0,1,0,0,0,3,32.901669,1,1,2,3,1.0,1,1,0
3,8.665773,2,4,1047.372161,2,4,3,2,0,3,1,38.156253,1,0,1,1,1.0,0,1,0
1,24.176868,4,3,2538.759777,1,2,3,0,0,3,2,32.045058,1,0,0,2,2.0,1,1,0
1,14.329804,2,4,959.580315,0,4,3,2,0,3,0,53.596029,1,1,0,2,1.0,1,1,0
3,8.049188,3,0,3643.926672,0,1,0,2,0,3,1,36.0079,0,1,0,2,1.0,0,1,1
0,19.884487,2,4,1860.181649,0,0,3,2,0,1,1,24.006308,1,1,0,3,1.0,1,0,0
1,6.928524,4,4,2692.877026,0,2,2,2,0,2,2,31.947842,0,1,1,2,2.0,0,1,0
0,23.123146,2,1,1632.907657,0,2,1,3,0,3,2,28.674466,1,1,0,2,1.0,0,0,0
3,6.636369,2,3,1138.562823,1,1,2,0,0,3,0,34.110543,1,1,0,2,1.0,1,1,0
3,46.351089,4,6,1676.962711,4,4,0,2,0,3,2,39.135425,1,1,1,2,1.0,0,0,0
1,23.919781,2,0,11179.1363,0,1,3,2,1,2,3,32.711637,2,2,0,1,1.0,0,1,0
0,18.475493,1,3,2454.262197,0,4,3,1,1,1,0,30.923059,0,1,0,2,1.0,1,1,0
0,12.055811,4,4,2387.813519,0,2,1,1,0,1,2,33.77628,1,1,1,2,1.0,1,1,0
3,9.0292,2,4,2534.735233,4,3,1,3,0,2,2,28.966847,1,1,0,1,1.0,0,1,0
3,9.171052,2,4,709.774007,0,1,3,2,0,1,0,26.354221,0,1,0,1,1.0,0,1,0
1,12.989852,0,3,651.467233,0,0,0,2,0,1,1,40.984133,0,1,1,3,2.0,1,1,0
1,41.013203,4,4,4311.121733,2,2,3,2,1,0,2,40.220208,1,1,1,2,1.0,0,1,1
0,18.982634,4,4,3778.024966,0,0,1,2,0,2,0,43.105101,1,1,1,3,1.0,1,1,0
3,6.317772,4,0,788.013619,4,2,2,2,1,2,1,28.849425,1,0,1,2,1.0,0,1,0
0,12.097892,2,4,1087.677845,0,1,3,1,0,3,0,23.43004,1,0,1,2,1.0,0,1,1
3,6.866003,2,0,1367.766946,4,3,0,2,0,3,0,37.857363,1,1,0,2,1.0,1,1,0
3,18.138055,2,4,2950.28075,4,4,3,2,1,1,2,48.656838,1,1,0,2,2.0,0,1,0
2,16.900752,2,1,2740.486674,4,3,3,2,0,1,1,34.480518,0,1,0,2,1.0,0,1,0
3,4.810004,2,7,1400.286193,0,1,1,1,0,3,3,22.608263,1,0,0,1,1.0,0,1,0
3,11.992699,2,10,1571.807817,2,3,2,1,0,2,1,29.222886,1,1,1,2,1.0,0,1,0
3,19.195409,2,1,1622.261683,4,4,3,3,0,3,0,35.645729,1,0,0,2,1.0,1,1,0
